id,city_name,state_id,created_by,updated_by,created_at,updated_at,country_id
c7d847cb-2060-72da-951b-a38d957d29cd,MANCHERIAL,c42191b9-4428-7313-968d-d897eeb2f7ea,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240278,1696090682240278,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d847da-8d98-7779-97f9-4507608ceb3e,MANDI,c4219093-6d80-7281-9074-ffab0e729446,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240282,1696090682240282,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d847ea-0e58-70ea-b20e-2a5d1247d0d2,MANDLA,c42190ff-cbb0-70dc-82c1-46c67eb00913,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240285,1696090682240285,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d847f9-7f78-7eab-b762-522093bac5ba,MANDSAUR,c42190ff-cbb0-70dc-82c1-46c67eb00913,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240288,1696090682240288,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d84809-0fd8-711e-9e20-259ae6a7316a,MANDYA,c42190c1-cc98-7d51-9442-0edebe9b0220,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240292,1696090682240292,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d84818-80f8-7bf0-98c3-61f1a0512e2d,MANSA,c421917b-54b0-7ec2-94b7-3a45665e50e4,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240295,1696090682240295,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d84827-ee30-71f9-8f85-f1d39e756f3e,MARIGAON,c4219017-a9e8-7ae2-8fa5-769044ea3e99,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240299,1696090682240299,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d84837-5b68-7254-9b68-256d58a95503,MATHURA,c42191e7-b6c8-7df4-871a-f92c839daa62,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240301,1696090682240301,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d84846-ebc8-739d-babc-bcf3d80f0df4,MAU,c42191e7-b6c8-7df4-871a-f92c839daa62,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240304,1696090682240304,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d84856-5900-725b-a85c-9942d204b6b9,MAYILADUTHURAI,c42191a9-dad8-785d-9c72-0ed0492ab749,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240309,1696090682240309,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d84865-ca20-7324-8200-e5a8e6ee9fd7,MAYURBHANJ,c421915c-5ee8-780d-bf40-eee6877c2a41,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240313,1696090682240313,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d84875-3370-722f-9936-8d66766b8475,MEDAK,c42191b9-4428-7313-968d-d897eeb2f7ea,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240317,1696090682240317,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d84884-c7b8-77f1-8093-1d6333512da4,MEDCHAL MALKAJGIRI,c42191b9-4428-7313-968d-d897eeb2f7ea,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240321,1696090682240321,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d84894-34f0-78f3-8853-9a3a5d3af4c9,MEDINIPUR EAST,c4219206-9908-7716-9470-6ad4a6c21ef9,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240326,1696090682240326,018b05dd-2983-7809-a2d1-95b3f1776eb3
